Open,High,Low,Close,Volume
172.97000122070312,173.0850067138672,172.66000366210938,172.6699981689453,634229
172.6699981689453,173.06500244140625,172.6300048828125,173.0635986328125,725538
173.05999755859375,173.1479949951172,172.91000366210938,173.14500427246094,936236
173.14500427246094,173.25,173.07000732421875,173.22000122070312,1028019
173.92990112304688,174.02999877929688,172.39999389648438,172.47999572753906,2401796
172.47000122070312,172.77999877929688,172.0399932861328,172.05999755859375,1342478
172.0500030517578,172.17999267578125,171.82049560546875,172.16000366210938,973606
172.1699981689453,172.2100067138672,171.5800018310547,171.64419555664062,901079
171.64500427246094,171.80999755859375,171.33999633789062,171.35000610351562,1839257
171.3498992919922,171.56500244140625,171.26499938964844,171.52499389648438,1093933
171.52499389648438,171.6300048828125,171.42999267578125,171.4499969482422,1371915
170.22999572753906,170.4600067138672,169.5800018310547,169.7899932861328,4422250
169.7886962890625,170.15139770507812,169.5,170.05999755859375,1875352
170.07000732421875,170.17999267578125,169.80889892578125,169.92269897460938,1091348
169.9199981689453,170.10000610351562,169.8000030517578,169.91000366210938,1237081
169.9199981689453,170.0800018310547,169.86990356445312,169.90499877929688,608203
169.90499877929688,169.92999267578125,169.67999267578125,169.69000244140625,789858
169.69000244140625,169.8000030517578,169.66000366210938,169.67999267578125,1799728
169.13999938964844,169.8800048828125,168.7449951171875,169.4199981689453,3269196
169.4199981689453,170.0800018310547,169.17999267578125,169.25,1574695
169.25999450683594,169.5449981689453,169.0,169.4700927734375,1294124
169.47999572753906,169.5800018310547,169.08999633789062,169.3800048828125,1100965
169.3800048828125,169.3800048828125,168.99000549316406,169.1199951171875,1099388
169.11000061035156,169.3249969482422,169.11000061035156,169.25999450683594,1734872
169.25999450683594,169.25999450683594,169.16000366210938,169.17999267578125,927520
169.2100067138672,169.2899932861328,168.5500030517578,168.7100067138672,2173698
168.72999572753906,169.41000366210938,168.60000610351562,169.24000549316406,1303267
169.2050018310547,169.3300018310547,168.94000244140625,169.0,789207
169.0,169.09500122070312,168.77000427246094,168.7899932861328,817718
168.7830047607422,168.7899932861328,168.60000610351562,168.63999938964844,461932
168.65199279785156,168.8699951171875,168.5,168.860107421875,2768279
168.8699951171875,169.1699981689453,168.85000610351562,169.13499450683594,1248659
168.74000549316406,169.0,168.52000427246094,168.7949981689453,1457060
168.7906951904297,168.8800048828125,168.39999389648438,168.4550018310547,1226939
168.4499969482422,168.64999389648438,168.3000030517578,168.6199951171875,1647894
168.6300048828125,168.6699981689453,168.42999267578125,168.6699981689453,507060
168.6699981689453,168.8699951171875,168.57000732421875,168.772705078125,0
168.77999877929688,168.8800048828125,168.73500061035156,168.8249969482422,5749212
168.8249969482422,168.90499877929688,168.77999877929688,168.85000610351562,864959
169.1699981689453,169.74000549316406,168.5,169.72500610351562,2746095
169.74000549316406,170.139892578125,169.08999633789062,170.08999633789062,2204160
170.08999633789062,170.22999572753906,169.86000061035156,169.97000122070312,1992718
169.9600067138672,170.01019287109375,169.66000366210938,169.88999938964844,614393
169.88999938964844,170.11000061035156,169.80999755859375,170.11000061035156,383108
170.1199951171875,170.14999389648438,169.77999877929688,169.84500122070312,455304
169.85000610351562,169.89999389648438,169.6750030517578,169.6999969482422,1269382
171.17999267578125,171.69000244140625,171.0749969482422,171.64999389648438,1707285
171.6699981689453,171.88999938964844,171.5050048828125,171.8300018310547,3362187
171.83999633789062,171.89999389648438,171.47500610351562,171.55999755859375,735451
171.55999755859375,171.76499938964844,171.49000549316406,171.64999389648438,519156
171.64999389648438,172.11000061035156,171.64999389648438,172.09500122070312,725418
172.1074981689453,172.75,172.02999877929688,172.7449951171875,1547672
172.75,172.86000061035156,172.71009826660156,172.85000610351562,1188536
172.0800018310547,172.41000366210938,171.9499969482422,172.2899932861328,1116856
172.2899932861328,172.4398956298828,171.89999389648438,172.36000061035156,852107
172.36000061035156,172.74839782714844,172.31500244140625,172.53500366210938,810378
172.52999877929688,172.7949981689453,172.52999877929688,172.69000244140625,893642
172.6999969482422,172.6999969482422,172.35000610351562,172.52999877929688,494824
172.52999877929688,172.5399932861328,172.35499572753906,172.489501953125,729096
172.489501953125,172.55999755859375,172.4600067138672,172.52499389648438,712049
173.60000610351562,173.67999267578125,173.25999450683594,173.57000732421875,1806416
173.5800018310547,173.65499877929688,173.38499450683594,173.64990234375,816557
173.64999389648438,174.125,173.57000732421875,173.9199981689453,1157268
173.92999267578125,174.0050048828125,173.63999938964844,173.75999450683594,556991
173.75999450683594,173.8000030517578,173.51499938964844,173.57000732421875,427464
173.5800018310547,173.83999633789062,173.5511016845703,173.80999755859375,855388
173.80999755859375,173.85000610351562,173.75999450683594,173.7899932861328,990983
174.05999755859375,174.22999572753906,173.7100067138672,173.7899932861328,1228158
173.7899932861328,173.875,173.5019989013672,173.5399932861328,1005713
173.52999877929688,173.77000427246094,173.50999450683594,173.625,389972
173.61000061035156,173.68499755859375,173.25,173.47000122070312,777110
173.47000122070312,173.55999755859375,173.25,173.4499969482422,793040
173.44000244140625,173.49000549316406,173.24000549316406,173.38999938964844,842314
173.39999389648438,173.4550018310547,173.25,173.27999877929688,500065
176.89210510253906,177.74000549316406,176.72000122070312,177.47999572753906,4283344
177.47999572753906,178.30999755859375,177.41000366210938,178.22999572753906,2706369
178.2449951171875,178.6699981689453,178.1300048828125,178.38999938964844,2300329
178.3800048828125,178.9149932861328,178.3000030517578,178.80999755859375,3131422
178.80999755859375,179.09500122070312,178.72999572753906,178.9499969482422,1787182
178.9499969482422,178.98500061035156,178.80499267578125,178.82989501953125,1227844
178.8249969482422,178.88999938964844,178.80999755859375,178.83999633789062,2159072
177.83999633789062,178.19000244140625,177.5791015625,177.80990600585938,2431230
177.80999755859375,178.27999877929688,177.7449951171875,178.1999969482422,869174
178.2100067138672,178.2899932861328,178.09500122070312,178.19500732421875,1258562
178.19000244140625,178.3300018310547,178.09500122070312,178.17999267578125,852936
178.17999267578125,178.17999267578125,177.92999267578125,178.02000427246094,799757
178.02000427246094,178.0850067138672,177.86000061035156,178.02999877929688,731417
178.02499389648438,178.1300048828125,177.9550018310547,177.97000122070312,1073251
178.3699951171875,179.1300048828125,178.13999938964844,178.72999572753906,1962126
178.72000122070312,178.74000549316406,178.30999755859375,178.49989318847656,1322971
178.4949951171875,178.72000122070312,178.4091033935547,178.52000427246094,903161
178.50999450683594,178.5399932861328,178.30499267578125,178.30999755859375,626749
178.32000732421875,178.38099670410156,177.97999572753906,178.0989990234375,684517
178.10000610351562,178.5399932861328,178.02999877929688,178.47000122070312,1111922
178.47000122070312,178.48500061035156,178.2899932861328,178.2949981689453,1111455
180.8939971923828,182.02000427246094,180.86500549316406,181.0399932861328,5004959
181.0399932861328,181.24000549316406,179.75,180.1999969482422,2903527
180.1999969482422,180.74000549316406,180.1300048828125,180.72999572753906,1035638
180.73989868164062,181.4499969482422,180.69000244140625,181.33999633789062,1184822
181.33999633789062,181.3800048828125,180.75,180.92750549316406,974285
180.92750549316406,181.0,180.72999572753906,180.90499877929688,1072790
180.89999389648438,181.00999450683594,180.86000061035156,180.8800048828125,1132720
181.0399932861328,181.44000244140625,180.8300018310547,181.02999877929688,2075469
181.02999877929688,181.4550018310547,180.82000732421875,181.3800048828125,1276072
181.3800048828125,181.88999938964844,181.13999938964844,181.4199981689453,1634149
181.42990112304688,182.39999389648438,181.02999877929688,182.33999633789062,1857736
182.85000610351562,183.17999267578125,182.57000732421875,182.9199981689453,2604303
182.91000366210938,183.42999267578125,182.83999633789062,183.375,1834001
183.375,183.4250030517578,183.0449981689453,183.08999633789062,1693194
183.42999267578125,184.66000366210938,183.3800048828125,184.42999267578125,3265435
184.46499633789062,185.22999572753906,184.33999633789062,185.18089294433594,1689447
185.17999267578125,185.17999267578125,184.3300018310547,184.62010192871094,2288601
184.6219940185547,184.71499633789062,183.08999633789062,183.8800048828125,2341706
183.8699951171875,184.0800018310547,183.25999450683594,183.49000549316406,1366364
183.50999450683594,183.8300018310547,183.50900268554688,183.77499389648438,591269
183.77999877929688,183.82000732421875,183.5399932861328,183.60000610351562,1010891
183.33999633789062,183.36500549316406,182.7050018310547,183.25,2590730
183.2449951171875,183.51499938964844,183.22000122070312,183.4001007080078,831950
183.39999389648438,183.5,183.02000427246094,183.47999572753906,1029882
183.47999572753906,183.55999755859375,182.89999389648438,183.25999450683594,1493063
183.25999450683594,183.42999267578125,183.14999389648438,183.34500122070312,1421099
183.35000610351562,183.44009399414062,182.94000244140625,182.9499969482422,905256
182.9499969482422,183.00999450683594,182.7899932861328,182.99000549316406,942955
182.07000732421875,182.32000732421875,181.67999267578125,182.1999969482422,1715309
182.2100067138672,182.25999450683594,181.88999938964844,182.18499755859375,1085758
182.17999267578125,183.00999450683594,182.0,183.0,851468
183.00999450683594,183.2899932861328,182.99000549316406,183.13999938964844,784784
183.1300048828125,183.39999389648438,183.05999755859375,183.07000732421875,504724
183.0749969482422,183.10000610351562,182.8437042236328,182.86000061035156,448854
182.86000061035156,182.9600067138672,182.7899932861328,182.9600067138672,724818
183.49000549316406,184.29930114746094,183.1300048828125,183.30999755859375,2110895
183.30999755859375,183.52000427246094,182.0399932861328,183.1999969482422,2610221
183.1999969482422,184.0800018310547,183.13999938964844,183.74000549316406,1468256
183.72000122070312,184.0500030517578,183.30999755859375,184.0,1185472
184.0,184.1699981689453,183.8498992919922,183.97000122070312,895624
183.9600067138672,183.97000122070312,183.7100067138672,183.85000610351562,607856
183.84500122070312,183.88999938964844,183.66000366210938,183.7100067138672,870484
183.39999389648438,183.7899932861328,182.8699951171875,183.00999450683594,1984357
183.0,183.74000549316406,183.0,183.33999633789062,1002360
183.33999633789062,184.1699981689453,183.3000030517578,184.13499450683594,684016
184.13999938964844,184.49000549316406,183.8300018310547,184.27000427246094,870132
184.27000427246094,184.35000610351562,184.05999755859375,184.125,1068363
184.11000061035156,184.26499938964844,183.8350067138672,183.85000610351562,787459
183.85000610351562,184.07000732421875,183.8249969482422,184.00999450683594,859741
183.75999450683594,184.13999938964844,183.5050048828125,184.01499938964844,1908576
184.02000427246094,184.0399932861328,183.49000549316406,183.5800018310547,1357348
183.60000610351562,183.7899932861328,183.47000122070312,183.69000244140625,746904
183.67999267578125,184.4290008544922,183.57989501953125,184.3800048828125,1286313
184.3699951171875,186.27499389648438,184.35499572753906,186.19000244140625,3556158
186.19500732421875,186.36000061035156,185.66000366210938,186.0500030517578,2674484
186.05499267578125,186.24000549316406,186.0500030517578,186.13999938964844,2133853
185.5399932861328,185.6999969482422,185.09010314941406,185.32000732421875,2348918
185.30999755859375,185.50999450683594,184.72999572753906,185.48500061035156,1636595
185.49000549316406,185.5,185.25,185.4425048828125,685298
185.4499969482422,185.5449981689453,184.97500610351562,185.08999633789062,854570
185.08999633789062,185.4600067138672,185.05499267578125,185.32000732421875,647457
185.31500244140625,185.34939575195312,185.08999633789062,185.10499572753906,1002530
185.10499572753906,185.2100067138672,184.97500610351562,185.08999633789062,953086
185.0800018310547,186.2100067138672,184.96499633789062,185.86000061035156,1994520
185.86000061035156,185.88999938964844,184.75999450683594,185.16000366210938,2032836
185.1699981689453,185.22000122070312,184.22999572753906,184.6020050048828,1377757
184.61000061035156,184.74000549316406,183.9550018310547,184.125,1142771
184.1199951171875,184.2111053466797,183.61000061035156,183.64999389648438,1069167
183.65499877929688,184.25,183.4949951171875,184.14999389648438,1180989
184.16000366210938,184.22000122070312,184.02000427246094,184.07000732421875,930266
183.91000366210938,185.0,183.72000122070312,184.59970092773438,2141375
184.58999633789062,184.75,183.8000030517578,183.8300018310547,1174864
183.83999633789062,183.89950561523438,183.27999877929688,183.39999389648438,944102
183.38999938964844,183.5666046142578,183.10000610351562,183.52200317382812,801258
183.5399932861328,183.8800048828125,183.375,183.5,634615
183.5,183.83999633789062,182.6699981689453,183.50999450683594,1755231
183.52000427246094,183.8300018310547,183.4250030517578,183.5,1016710
184.1300048828125,184.27999877929688,183.66000366210938,183.83999633789062,2474827
183.8300018310547,184.1300048828125,183.6300048828125,183.64500427246094,1062415
183.61000061035156,183.84500122070312,183.5,183.6999969482422,869029
183.72000122070312,184.19000244140625,183.64999389648438,184.16000366210938,778700
184.1699981689453,184.22000122070312,184.02000427246094,184.1199951171875,596328
184.13070678710938,184.2100067138672,184.0449981689453,184.07000732421875,400459
184.07000732421875,184.13999938964844,183.9600067138672,184.11000061035156,748000
184.47999572753906,185.47000122070312,184.35000610351562,184.50999450683594,2789261
184.4600067138672,185.06500244140625,184.41000366210938,184.89999389648438,977882
184.88999938964844,185.08999633789062,184.47999572753906,184.56500244140625,1179417
184.5449981689453,184.82000732421875,184.52000427246094,184.69000244140625,899360
184.69000244140625,184.91000366210938,184.6300048828125,184.91000366210938,1112162
184.9199981689453,185.00999450683594,184.8000030517578,184.85000610351562,453482
184.85000610351562,184.8699951171875,184.67999267578125,184.77999877929688,698352
184.13999938964844,184.22999572753906,183.94000244140625,184.0,1696954
184.00999450683594,184.02499389648438,183.5800018310547,183.7899932861328,2277048
183.77999877929688,184.0050048828125,183.75,183.97999572753906,807354
183.99000549316406,184.0050048828125,183.72999572753906,183.7449951171875,426975
183.75,183.80999755859375,183.52000427246094,183.5399932861328,652370
183.52999877929688,183.63999938964844,183.52110290527344,183.55999755859375,645795
183.57000732421875,183.57000732421875,183.33999633789062,183.3699951171875,1256512
182.25,182.3800048828125,181.75,182.05999755859375,2057153
182.0500030517578,182.35499572753906,181.92999267578125,182.10000610351562,923049
182.10000610351562,182.30999755859375,181.92999267578125,181.94000244140625,613122
181.92999267578125,182.5,181.90499877929688,182.38999938964844,801968
182.47000122070312,182.64999389648438,182.39999389648438,182.51499938964844,522423
182.53070068359375,182.5399932861328,182.3800048828125,182.52999877929688,581508
182.52999877929688,182.60000610351562,182.48500061035156,182.58999633789062,925073
182.00999450683594,182.06500244140625,181.30999755859375,181.4199981689453,1388312
181.44000244140625,181.55999755859375,180.89999389648438,181.4149932861328,1266564
181.39999389648438,181.5,181.076904296875,181.125,653276
181.1199951171875,181.27000427246094,180.9499969482422,181.00999450683594,544234
181.00999450683594,181.08889770507812,180.75,180.7899932861328,801997
180.8000030517578,180.8000030517578,180.5699005126953,180.76499938964844,836726
180.75999450683594,180.83999633789062,180.67999267578125,180.77000427246094,956454
180.97999572753906,181.8300018310547,180.88999938964844,181.5500030517578,1256723
181.5399932861328,182.2100067138672,181.50999450683594,181.9600067138672,1183698
181.9600067138672,182.1199951171875,181.71499633789062,181.89630126953125,588482
181.89999389648438,182.27999877929688,181.58999633789062,182.14999389648438,992198
182.14999389648438,182.22000122070312,181.58999633789062,181.64999389648438,861772
181.66000366210938,181.75,181.3800048828125,181.60000610351562,660800
181.61000061035156,181.65499877929688,181.4499969482422,181.49000549316406,667932
180.5,180.5399932861328,179.8800048828125,180.09500122070312,1325243
180.0800018310547,180.23989868164062,179.69189453125,179.77999877929688,1060855
179.77999877929688,179.9199981689453,179.61000061035156,179.77999877929688,697290
179.77999877929688,179.81500244140625,179.2449951171875,179.3000030517578,982753
179.3000030517578,179.6699981689453,179.27999877929688,179.51980590820312,1196119
179.52000427246094,179.57000732421875,179.3800048828125,179.5,645231
179.5,179.52000427246094,179.4600067138672,179.52000427246094,992281
179.39999389648438,179.57000732421875,179.11000061035156,179.4600067138672,1148487
179.45069885253906,180.17999267578125,179.3800048828125,180.16000366210938,1031812
180.14999389648438,180.72999572753906,180.14889526367188,180.63499450683594,742363
180.63999938964844,180.63999938964844,180.3350067138672,180.42999267578125,505788
180.4199981689453,180.6300048828125,180.34500122070312,180.47019958496094,285094
180.4720001220703,180.50999450683594,180.36129760742188,180.3699951171875,508127
180.3800048828125,180.52999877929688,180.375,180.52000427246094,853051
181.6999969482422,182.75,181.6199951171875,182.52540588378906,2303898
182.5399932861328,182.5500030517578,181.94000244140625,182.13999938964844,731373
182.14999389648438,182.33999633789062,181.88999938964844,182.0236053466797,802548
182.02999877929688,182.1300048828125,181.8699951171875,181.94000244140625,364901
181.92999267578125,182.0800018310547,181.88499450683594,181.97000122070312,793216
181.97999572753906,182.1300048828125,181.97000122070312,182.1199951171875,405441
182.1199951171875,182.16000366210938,182.00010681152344,182.10000610351562,892787
182.00999450683594,182.17999267578125,181.30999755859375,181.75,1591023
181.75999450683594,182.14999389648438,181.6999969482422,182.0,634043
182.0,182.0399932861328,181.66000366210938,181.9600067138672,426635
181.9499969482422,182.02999877929688,181.76499938964844,181.80999755859375,315339
181.80999755859375,181.88999938964844,181.66000366210938,181.86000061035156,278168
181.85000610351562,181.92999267578125,181.80979919433594,181.89500427246094,337338
181.89500427246094,181.89999389648438,181.6199951171875,181.66000366210938,1018694
182.9499969482422,184.1699981689453,182.94000244140625,184.07000732421875,2489902
184.06500244140625,184.32000732421875,183.7949981689453,183.91000366210938,1231933
183.9149932861328,184.125,183.58999633789062,183.86959838867188,1133146
183.8800048828125,184.05999755859375,183.72999572753906,183.9499969482422,616697
183.9499969482422,184.07000732421875,183.86000061035156,183.88999938964844,562993
183.91000366210938,183.97000122070312,183.6649932861328,183.72000122070312,702358
183.72500610351562,183.77999877929688,183.64999389648438,183.65499877929688,1163156
183.9600067138672,184.125,183.52000427246094,183.7899932861328,1328390
183.80099487304688,184.07000732421875,183.6999969482422,183.73500061035156,932150
183.74000549316406,183.75,183.4499969482422,183.56500244140625,566352
183.55999755859375,183.78500366210938,183.5449981689453,183.75,416808
183.75,183.8249969482422,183.6199951171875,183.64999389648438,235731
183.67010498046875,183.7100067138672,183.47999572753906,183.64999389648438,563948
183.65499877929688,183.67909240722656,183.57000732421875,183.6699981689453,511558
182.32000732421875,182.9199981689453,182.22500610351562,182.8800048828125,1818703
182.8800048828125,183.11500549316406,182.6699981689453,182.97500610351562,467501
183.0050048828125,183.2198944091797,182.8699951171875,183.14990234375,609050
183.14999389648438,183.47999572753906,182.85000610351562,183.3800048828125,989181
183.3800048828125,183.42990112304688,183.1699981689453,183.360107421875,340145
183.3697967529297,183.4799041748047,183.2899932861328,183.3000030517578,312498
183.30999755859375,183.39999389648438,183.28500366210938,183.375,622826
185.57000732421875,186.11500549316406,185.52000427246094,185.77999877929688,2226532
185.7899932861328,185.9600067138672,185.31500244140625,185.32000732421875,1400200
185.32000732421875,185.62989807128906,185.30999755859375,185.4199981689453,1007156
185.42999267578125,185.58999633789062,185.26499938964844,185.35000610351562,608895
185.36000061035156,185.4600067138672,185.06500244140625,185.41000366210938,571168
185.4199981689453,185.47999572753906,185.32000732421875,185.36000061035156,359342
185.36990356445312,185.38499450683594,185.27000427246094,185.33999633789062,672218
185.47000122070312,185.72000122070312,184.5399932861328,184.6699981689453,1267750
184.67999267578125,185.08999633789062,184.63999938964844,184.77999877929688,587471
184.77999877929688,184.89500427246094,184.4398956298828,184.63999938964844,372542
184.61000061035156,184.80039978027344,184.52000427246094,184.6699981689453,224250
184.6999969482422,184.6999969482422,184.27149963378906,184.6649932861328,403887
184.6300048828125,184.6999969482422,184.5399932861328,184.58999633789062,650639
184.60000610351562,184.60000610351562,184.5050048828125,184.5500030517578,474398
185.47000122070312,185.75,185.3800048828125,185.4149932861328,1080860
185.41000366210938,185.4499969482422,185.16000366210938,185.4499969482422,434800
185.4499969482422,185.63499450683594,185.2899932861328,185.6199951171875,296887
186.55999755859375,186.8000030517578,186.25,186.69500732421875,1280747
186.6999969482422,186.72999572753906,186.11000061035156,186.22000122070312,1110192
186.22999572753906,186.4499969482422,185.92999267578125,186.33970642089844,750582
186.3300018310547,186.52999877929688,186.22999572753906,186.52499389648438,601299
186.52000427246094,186.63999938964844,186.4949951171875,186.58999633789062,312624
186.58999633789062,186.67999267578125,186.57000732421875,186.59500122070312,506296
186.5850067138672,186.7899932861328,186.52499389648438,186.74000549316406,926951
187.89999389648438,188.07000732421875,187.52000427246094,187.75999450683594,1829671
187.75,188.9799041748047,187.73500061035156,188.77999877929688,1965917
188.77999877929688,189.39999389648438,188.67999267578125,189.30999755859375,1394171
189.31500244140625,189.38999938964844,188.94000244140625,189.0,1141651
188.99000549316406,189.23989868164062,188.9550018310547,189.10000610351562,639032
189.09500122070312,189.36500549316406,189.0800018310547,189.1999969482422,810914
189.19000244140625,189.27999877929688,189.16000366210938,189.24000549316406,1772000
189.17999267578125,189.75,189.09500122070312,189.27000427246094,3199283
189.25,189.44500732421875,189.02000427246094,189.1699981689453,1117697
189.1699981689453,189.56199645996094,189.1199951171875,189.53199768066406,756140
189.52499389648438,189.69000244140625,189.5,189.64999389648438,606249
189.63999938964844,189.99000549316406,189.639892578125,189.7799072265625,567782
189.75999450683594,189.7899932861328,189.3699951171875,189.4250030517578,1063288
189.42999267578125,189.57000732421875,189.4149932861328,189.52999877929688,560798
188.88999938964844,188.9199981689453,188.27999877929688,188.61000061035156,1760787
188.625,189.0399932861328,188.625,189.0399932861328,1691579
189.05999755859375,189.24000549316406,188.82000732421875,189.19000244140625,675988
189.19000244140625,189.22500610351562,188.80999755859375,188.86500549316406,314079
188.86000061035156,188.88999938964844,188.52000427246094,188.6750030517578,318739
188.67010498046875,188.85499572753906,188.6199951171875,188.68499755859375,1386197
188.68499755859375,188.77000427246094,188.6300048828125,188.75999450683594,799891
188.80499267578125,190.33999633789062,188.68499755859375,189.89999389648438,2130577
189.88999938964844,190.83999633789062,189.50999450683594,190.6999969482422,1570271
190.6999969482422,191.1300048828125,190.5500030517578,191.02999877929688,2437559
191.02999877929688,191.9199981689453,190.97999572753906,191.86500549316406,3560718
191.86500549316406,192.39500427246094,191.8350067138672,191.88999938964844,2222993
191.89999389648438,191.9149932861328,191.47999572753906,191.8498992919922,1449483
191.83999633789062,192.02000427246094,191.83999633789062,191.99000549316406,1897290
189.5989990234375,190.3800048828125,187.7899932861328,188.4801025390625,4405979
188.49969482421875,188.55999755859375,187.25999450683594,187.67999267578125,6992909
187.67999267578125,188.25999450683594,187.36000061035156,187.72999572753906,1734428
187.7100067138672,187.8300018310547,187.4499969482422,187.61000061035156,1189408
187.6300048828125,187.89999389648438,187.4600067138672,187.82000732421875,606906
187.85000610351562,188.3979949951172,187.8300018310547,188.05999755859375,1138199
188.0500030517578,188.08999633789062,187.80999755859375,187.8300018310547,1383511
187.5500946044922,187.8800048828125,186.8300018310547,187.0500030517578,2365851
187.07000732421875,187.21249389648438,186.3000030517578,186.83999633789062,1296160
186.85000610351562,187.2449951171875,186.5399932861328,187.14999389648438,650623
187.14999389648438,187.30999755859375,186.97000122070312,187.0800018310547,428173
187.08230590820312,187.2100067138672,186.94000244140625,187.07000732421875,266678
187.07000732421875,187.35000610351562,187.0500030517578,187.1199951171875,586578
187.125,187.19000244140625,187.09500122070312,187.1699981689453,818276
188.32000732421875,188.4600067138672,187.5,187.86000061035156,1924917
187.8800048828125,188.34500122070312,187.69000244140625,187.74000549316406,872354
187.73500061035156,188.25929260253906,187.61000061035156,187.86000061035156,826296
187.8699951171875,188.27000427246094,187.8699951171875,188.1699981689453,433137
188.1750030517578,188.29769897460938,188.0601043701172,188.08999633789062,342784
188.10000610351562,188.19500732421875,187.9044952392578,187.9550018310547,476324
187.9550018310547,187.9600067138672,187.72999572753906,187.8699951171875,574618
188.4499969482422,188.58999633789062,187.72999572753906,188.1300048828125,1888167
188.1300048828125,188.2899932861328,187.9600067138672,188.0399932861328,685156
188.02999877929688,188.05499267578125,187.25999450683594,187.66000366210938,610083
187.64999389648438,188.30999755859375,187.6199951171875,188.1750030517578,537603
188.1750030517578,188.36500549316406,188.1300048828125,188.15499877929688,405817
188.1501007080078,188.27999877929688,188.1199951171875,188.13999938964844,283257
188.13499450683594,188.2449951171875,188.05999755859375,188.1475067138672,754578
185.92999267578125,186.77999877929688,185.79100036621094,186.66000366210938,2477507
186.6699981689453,186.72000122070312,185.7100067138672,185.8699951171875,934426
185.8800048828125,185.9600067138672,184.89999389648438,185.1300048828125,1408425
185.1199951171875,185.3300018310547,185.02999877929688,185.27999877929688,691736
185.3000030517578,185.51499938964844,185.2899932861328,185.5050048828125,346099
185.5,185.75999450683594,185.39999389648438,185.6999969482422,566219
185.69000244140625,185.72000122070312,185.6024932861328,185.6300048828125,1021693
184.5,184.52999877929688,183.72999572753906,183.77999877929688,2061040
183.7899932861328,183.9250030517578,183.5402069091797,183.6300048828125,1136311
