Datetime,Close,SMA7,SMA20,SMA50,SMA200,EMA21,EMA50,EMA200,RSI14,RSI30,MACD,MACD_Hist,BB_Upper,BB_Lower,BB_Mid,BB_Width,BB_Position,Stoch_K,Stoch_D,Williams_R,ATR,ATR_Pct,Tenkan,Kijun,Senkou_A,Senkou_B,Vol_SMA10,Vol_SMA30,Vol_Ratio,OBV,Price_Change,Price_Momentum_5,Price_Momentum_20,Trend_Strength,Vol_Regime,Resistance,Support,SR_Ratio
2024-09-18 16:30:00+00:00,237.63499450683594,237.48784528459822,237.89825057983398,241.46646087646485,245.3975993347168,237.47060082651672,237.45825729873596,237.45349823223026,34.42160200792824,63.05753070458953,0.025696633642114414,0.025696633642114414,239.96621893979216,235.8302822198758,237.89825057983398,0.1,0.5,50.0,50.0,-50.0,1.1318893432617188,2.0,237.43499755859375,238.9625015258789,239.8650016784668,241.09500122070312,588664.4,1034354.1333333333,1.0,612972.0,-6.273024632885704e-05,0.001538290672241427,0.0,0,0,240.2895965576172,235.3000030517578,0.5
2024-09-18 17:30:00+00:00,239.8000030517578,237.8292737688337,237.89825057983398,241.46646087646485,245.3975993347168,237.78139245631525,237.69912724999742,237.6599734153175,34.42160200792824,63.05753070458953,0.11731694655647298,0.11731694655647298,239.96621893979216,235.8302822198758,237.89825057983398,0.1,0.5,50.0,50.0,-50.0,1.1318893432617188,2.0,238.34500122070312,238.9625015258789,239.8650016784668,241.09500122070312,772856.2,1034354.1333333333,1.0,3144276.0,0.009110646979477499,0.010279754108240668,0.0,0,0,240.2895965576172,235.3000030517578,0.5
2024-09-18 18:30:00+00:00,237.0500030517578,237.79784502301897,237.89825057983398,241.46646087646485,245.3975993347168,237.68778889206737,237.63635400037055,237.61018603216,34.42160200792824,63.05753070458953,0.04079094752403658,0.04079094752403658,239.96621893979216,235.8302822198758,237.89825057983398,0.1,0.5,50.0,50.0,-50.0,1.1318893432617188,2.0,238.11479949951172,238.9625015258789,239.8650016784668,241.09500122070312,1112089.0,1034354.1333333333,1.0,-913389.0,-0.011467889762313499,-0.0013901837739770384,0.0,0,0,240.2895965576172,235.3000030517578,0.5
2024-09-18 19:30:00+00:00,235.52999877929688,237.53641619001115,237.89825057983398,241.46646087646485,245.3975993347168,237.42150538449192,237.44373344432933,237.45175109373477,34.42160200792824,63.05753070458953,-0.07707978905174942,-0.07707978905174942,239.96621893979216,235.8302822198758,237.89825057983398,0.1,0.5,4.6095083150355665,34.869836105011856,-95.39049168496443,1.1318893432617188,0.48057120075067566,237.7947998046875,238.9625015258789,239.8650016784668,241.09500122070312,1241310.9,1034354.1333333333,1.0,-2868694.0,-0.00641216727649252,-0.009170871536739345,0.0,0,0,240.2895965576172,235.3000030517578,0.5
2024-09-19 13:30:00+00:00,238.35000610351562,237.67498779296875,237.89825057983398,241.46646087646485,245.3975993347168,237.53248129028526,237.52249577150428,237.51591694852226,50.432925024836706,63.05753070458953,-0.010548249328693436,-0.010548249328693436,239.96621893979216,235.8302822198758,237.89825057983398,0.1,0.5,61.127285182172365,38.57893116573598,-38.87271481782763,1.281174795968192,0.5375182559935731,237.7947998046875,238.9625015258789,239.8650016784668,241.09500122070312,1364258.4,1034354.1333333333,1.0,-1133581.0,0.011973028229245841,0.002945945918180648,0.0,0,0,240.2895965576172,235.3000030517578,0.5
2024-09-19 14:30:00+00:00,238.77999877929688,237.82784380231584,237.89825057983398,241.46646087646485,245.3975993347168,237.677438990025,237.62680793283613,237.60098494750275,57.0190824457912,63.05753070458953,0.05067744322168908,0.05067744322168908,239.96621893979216,235.8302822198758,237.89825057983398,0.1,0.5,69.74507489342442,45.16062279687745,-30.254925106575577,1.2390311104910714,0.5189007106228781,237.7947998046875,238.9625015258789,239.8650016784668,241.09500122070312,1380468.4,1034354.1333333333,1.0,-475158.0,0.0018040388704436694,0.004818331891046412,0.0,0,0,240.2895965576172,235.3000030517578,0.5
2024-09-19 15:30:00+00:00,239.16009521484375,238.04358564104353,237.89825057983398,241.46646087646485,245.3975993347168,237.84546994899665,237.748667246194,237.70021671387792,59.66760386350133,63.05753070458953,0.10330027575904276,0.10330027575904276,239.96621893979216,235.8302822198758,237.89825057983398,0.1,0.5,77.36285848843112,69.41173952134262,-22.637141511568878,1.245816911969866,0.520913370121682,237.7947998046875,238.9625015258789,239.8650016784668,241.09500122070312,1387718.4,1034354.1333333333,1.0,298702.0,0.0015918269431696164,-0.00266850637518945,0.0,0,0,240.2895965576172,235.3000030517578,0.5
2024-09-19 16:30:00+00:00,239.16000366210938,238.26144409179688,237.89825057983398,241.46646087646485,245.3975993347168,237.99118030150436,237.85649331512354,237.78839222186156,59.48493310801683,63.05753070458953,0.12896643202896993,0.12896643202896993,239.96621893979216,235.8302822198758,237.89825057983398,0.1,0.5,77.36102361482334,74.82298566555961,-22.63897638517667,1.2397450038364954,0.518374721882023,237.7947998046875,238.9625015258789,239.8650016784668,241.09500122070312,1352658.5,1034354.1333333333,1.0,-198750.0,-3.828094076174793e-07,0.008901078182609767,0.0,0,0,240.2895965576172,235.3000030517578,0.5
2024-09-19 17:30:00+00:00,239.1199951171875,238.16430010114397,237.89825057983398,241.46646087646485,245.3975993347168,238.11385873426053,237.94956405368833,237.86496187905806,57.9458919824953,63.05753070458953,0.13453314945950326,0.13453314945950326,239.96621893979216,235.8302822198758,237.89825057983398,0.1,0.5,76.55918384821926,77.0943553171579,-23.440816151780744,1.2186737060546875,0.5096494358229817,237.7947998046875,238.9625015258789,239.8650016784668,241.09500122070312,1376395.0,1034354.1333333333,1.0,-967788.0,-0.00016728777516827886,0.015242204205395682,0.0,0,0,240.2895965576172,235.3000030517578,0.5
2024-09-19 18:30:00+00:00,239.0399932861328,238.4485844203404,237.89825057983398,241.46646087646485,245.3975993347168,238.21275274967127,238.02721151593465,237.92946132935776,58.27080213903744,63.05753070458953,0.12512041141656036,0.12512041141656036,239.96621893979216,235.8302822198758,237.89825057983398,0.017385317924094635,0.7760542009264401,74.95581012727907,76.29200586344055,-25.044189872720935,1.2118879045758928,0.5069812326865544,237.7947998046875,238.9625015258789,239.8650016784668,241.09500122070312,1402081.3,1034354.1333333333,1.0,-1569115.0,-0.00033456771783335615,0.002894848604776401,0.0,0,0,240.2895965576172,235.3000030517578,0.7495581012727907
2024-09-19 19:30:00+00:00,239.13499450683594,238.96358380998885,237.94250030517577,241.46646087646485,245.3975993347168,238.30969242278763,238.10364927425292,237.9927890352721,58.29031126973765,63.05753070458953,0.11593666206878561,0.11593666206878561,240.0789010918914,235.80609951846014,237.94250030517577,0.017957286184482064,0.7790895343877485,76.8597973076288,76.12493042770905,-23.140202692371208,1.2186737060546875,0.5096174688141891,237.7947998046875,238.9625015258789,239.8650016784668,241.09500122070312,1417367.2,1034354.1333333333,1.0,-974930.0,0.0003974281432872484,0.0014867062959791344,0.0037145624631098606,0,0,240.2895965576172,235.3000030517578,0.768597973076288
2024-09-20 13:30:00+00:00,241.50999450683594,239.4150107247489,238.15599975585937,241.46646087646485,245.3975993347168,238.64137482328988,238.33189116703133,238.17000493364137,65.81132472266522,63.05753070458953,0.2293479495340489,0.2293479495340489,240.79186035181212,235.52013915990662,238.15599975585937,0.022135580028677392,1.0,99.83907132378556,83.88489291956448,-0.16092867621444726,1.3197457449776786,0.5464559542028904,238.41000366210938,238.9625015258789,239.8650016784668,241.09500122070312,1346806.5,1034354.1333333333,1.0,850767.0,0.00993162880613907,0.009825632866892864,0.017998604429280807,0,0,241.52000427246094,235.3000030517578,0.9983907132378556
2024-09-20 14:30:00+00:00,241.35000610351562,239.7821546282087,238.37300033569335,241.46646087646485,245.3975993347168,238.91857076241237,238.52865188965777,238.3240036825833,64.11923676537957,63.05753070458953,0.2761399594245694,0.2761399594245694,241.30910690988384,235.43689376150286,238.37300033569335,0.024634556514837345,1.0,90.43349542464578,89.04412135202006,-9.566504575354214,1.3311614990234375,0.551548152210321,239.70999908447266,238.9625015258789,239.8650016784668,241.09500122070312,1091709.9,1034354.1333333333,1.0,-655932.0,-0.0006624504449475044,0.009157059741897067,0.018311513004800828,0,0,241.99000549316406,235.3000030517578,0.9043349542464578
2024-09-20 15:30:00+00:00,242.41000366210938,240.24642726353235,238.64050064086913,241.46646087646485,245.3975993347168,239.27183958139392,238.7752829531844,238.51454597475635,67.1348629355972,63.05753070458953,0.3455048451011147,0.3455048451011147,242.01504060704346,235.2659606746948,238.64050064086913,0.028281368477789788,1.0,97.66485992513131,95.97914222452088,-2.3351400748686864,1.3875906808035714,0.5724147765525829,240.46500396728516,238.9625015258789,239.8650016784668,241.09500122070312,1023984.0,1034354.1333333333,1.0,622114.0,0.004391951654391546,0.01375881821722813,0.022568152191907664,0,0,242.5800018310547,235.3000030517578,0.9766485992513131
2024-09-20 16:30:00+00:00,242.14999389648438,240.67356872558594,238.87750015258788,241.46646087646485,245.3975993347168,239.56009477444746,238.9846280432791,238.6780788584965,65.97075666718843,63.05753070458953,0.3517896496813336,0.3517896496813336,242.5415434942669,235.21345681090887,238.87750015258788,0.030677174194627257,0.9465686454457845,93.51527233564767,93.87120922847491,-6.484727664352328,1.3988843645368303,0.5776933304961523,240.63249969482422,238.9625015258789,239.8650016784668,241.09500122070312,920934.9,1034354.1333333333,1.0,-82508.0,-0.0010726032824429632,0.01301037775142877,0.019965419153613828,0,0,242.625,235.3000030517578,0.9351527233564767
2024-09-20 17:30:00+00:00,242.0500030517578,241.0921412876674,239.11650009155272,241.46646087646485,245.3975993347168,239.8071820414233,239.17054180316615,238.82462383372444,59.32048261005876,63.05753070458953,0.3266173684365421,0.3266173684365421,242.9583219419992,235.27467824110624,239.11650009155272,0.032133473423837544,0.8817853969288257,92.15020904028947,94.44344710035614,-7.849790959710531,1.2203194754464286,0.5041600743898715,240.7675018310547,238.9625015258789,239.8650016784668,241.09500122070312,903805.5,1034354.1333333333,1.0,-569637.0,-0.00041292937124459694,0.01218980329890007,0.020145819923397923,0,0,242.625,235.3000030517578,0.9215020904028947
2024-09-20 18:30:00+00:00,242.41000366210938,241.57357134137834,239.36900024414064,241.46646087646485,245.3975993347168,240.0633414340787,239.36289106349707,238.97539336281517,77.68540717937077,63.05753070458953,0.3085182398904275,0.3085182398904275,243.38462304229103,235.35337744599025,239.36900024414064,0.033551736390716576,0.8786465476002173,97.06489518821958,94.2434588547189,-2.935104811780415,0.9403490339006696,0.3879167607337707,240.7675018310547,238.9625015258789,239.8650016784668,241.09500122070312,883704.6,1034354.1333333333,1.0,3214.0,0.0014872985160614416,0.003726591759116493,0.021275712161999305,0,0,242.625,235.3000030517578,0.9706489518821958
2024-09-20 19:30:00+00:00,242.2100067138672,242.01285879952567,239.61050033569336,241.46646087646485,245.3975993347168,240.2730335788301,239.52860305740828,239.10718219314444,89.95132261226189,63.05753070458953,0.2632816076766036,0.2632816076766036,243.70269045835676,235.51831021302996,239.61050033569336,0.034157018302038135,0.8176179869768542,92.01169006638078,93.74226476496328,-7.988309933619221,0.8267844063895089,0.3413502264447001,240.7675018310547,238.9625015258789,239.8650016784668,241.09500122070312,933947.9,1034354.1333333333,1.0,-996671.0,-0.0008250358698932425,0.0035632922668447087,0.02034713005183031,0,0,242.625,235.3000030517578,0.9433456028630292
2024-09-23 13:30:00+00:00,243.44400024414062,242.28914533342635,239.89720001220704,241.46646087646485,245.3975993347168,240.5806982762592,239.75224625022116,239.2786000051118,87.59865931452049,63.05753070458953,0.28551990863618204,0.28551990863618204,244.2254063126535,235.56899371176058,239.89720001220704,0.036083841747433607,0.9097309584766947,99.68676188229533,96.25444904563189,-0.3132381177046723,0.7074988228934151,0.29062076789072305,241.18500518798828,239.3800048828125,239.8650016784668,241.09500122070312,1024976.8,1034354.1333333333,1.0,682656.0,0.0050947256350610814,0.00426548643377167,0.02412180122133223,0,0,243.4600067138672,235.3000030517578,0.9980384237079589
2024-09-23 14:30:00+00:00,243.1199951171875,242.54200090680803,240.17070465087892,241.46646087646485,245.3975993347168,240.82557709441915,239.94122504335797,239.42607396684,82.54257378617227,63.05753070458953,0.2581052847866363,0.2581052847866363,244.59131361540307,235.75009568635477,240.17070465087892,0.0368122246295618,0.8335841837603086,92.94582821542086,94.88142672136566,-7.054171784579149,0.7360709054129464,0.3027603324268533,241.96500396728516,239.3800048828125,239.8650016784668,241.09500122070312,1043028.6,1034354.1333333333,0.7558774841266486,-99189.0,-0.001330922621334607,0.004005786682438561,0.023017441705173836,0,0,243.4600067138672,235.3000030517578,0.9583319308717327
2024-09-23 15:30:00+00:00,242.88999938964844,242.6105717250279,240.43345489501954,241.46646087646485,245.3975993347168,241.02356685464642,240.10394366867268,239.5553790917751,78.61197792911003,62.28929286463095,0.20594098027584784,0.20594098027584784,244.84414660130795,236.02276318873112,240.43345489501954,0.03668950070375405,0.778476105134094,87.47237490316544,93.36832166696054,-12.527625096834557,0.7135707310267857,0.2937834957470039,242.3800048828125,239.3800048828125,239.8650016784668,241.09500122070312,1025465.6,1010499.0666666667,0.41420622126914713,-517744.0,-0.0009460173254289828,0.003470342190869502,0.022113766929480194,0,0,243.4600067138672,235.3000030517578,0.9301461925972467
2024-09-23 16:30:00+00:00,242.7550048828125,242.69700186593192,240.58120498657226,241.46646087646485,245.3975993347168,241.18879596573572,240.24793497354813,239.67163520088764,77.01795830370864,65.31670309757352,0.14612533038922015,0.14612533038922015,245.09922009860495,236.06318987453957,240.58120498657226,0.03755916936474612,0.7405702329824914,84.50546465496716,88.30788925785116,-15.494535345032848,0.6964285714285714,0.2868853607219201,242.39000701904297,239.3800048828125,239.8650016784668,241.09500122070312,915590.4,1011751.0333333333,0.7185018606850282,-1244689.0,-0.0005557845410480988,0.0014232136277017027,0.012322776453079998,0,0,243.4600067138672,235.3000030517578,0.9136027555565529
2024-09-23 17:30:00+00:00,242.83999633789062,242.80985804966517,240.8707046508789,241.46646087646485,245.3975993347168,241.34565910990503,240.38662761872823,239.78379607486698,77.76962716250758,66.32303873611,0.09734762911351857,0.09734762911351857,245.17286415210177,236.56854514965605,240.8707046508789,0.03572173301405387,0.7288724635211643,86.37340746975912,86.11708234263057,-13.626592530240888,0.6882138933454242,0.28340220051223963,242.67000579833984,239.3800048828125,239.8650016784668,241.09500122070312,813930.4,1005909.7666666667,0.4872196455792108,-754590.0,0.00035011206100232783,0.002601005765908271,0.024425198108386503,0,0,243.4600067138672,235.3000030517578,0.9240183703770191
2024-09-23 18:30:00+00:00,242.74000549316406,242.85700116838728,241.23120498657227,241.46646087646485,245.3975993347168,241.47758165183353,240.51077490805042,239.8858494565916,77.53822671645453,65.85868982670021,0.04684306410145833,0.04684306410145833,244.7938082443286,237.66860172881593,241.23120498657227,0.029536835899440478,0.7117553369585717,84.17580796072289,85.01822669514972,-15.824192039277102,0.6771425519670758,0.27895795363082215,242.67000579833984,239.3800048828125,239.8650016784668,241.09500122070312,747100.5,1004131.8,0.6072380139738628,-1364337.0,-0.00041175607904153644,-0.002891813929571274,0.030611840322825712,0,0,243.4600067138672,237.42999267578125,0.8805970904618873
2024-09-23 19:30:00+00:00,242.66000366210938,242.9212864467076,241.44670486450195,241.46646087646485,245.3975993347168,241.58904073326332,240.62263844791326,239.97932124473513,76.29443299907805,64.88248484345154,-0.0010110259173723435,-0.0010110259173723435,244.7901675848618,238.10324214414211,241.44670486450195,0.027695244151177495,0.681443446373591,73.24409424708986,81.26443655919063,-26.755905752910138,0.6673780168805804,0.27502596505762333,242.72000122070312,239.3800048828125,239.8650016784668,241.09500122070312,725485.8,1003559.7,0.486742343280624,-1852812.0,-0.0003295782699359595,-0.0018920346508579655,0.018082640856832644,0,0,243.4600067138672,238.35000610351562,0.8434436484924855
2024-09-24 13:30:00+00:00,243.8300018310547,242.97642953055245,241.69920501708984,241.46646087646485,245.3975993347168,241.79957508393926,240.78746092541374,240.10605615752996,71.09881936311106,67.56999537369282,0.030495072427466074,0.030495072427466074,244.956348926337,238.44206110784268,241.69920501708984,0.02695204486929826,0.8270958964870161,97.30798800420204,84.90929673733827,-2.6920119957979494,0.5855909075055804,0.24016359886316432,243.0449981689453,239.5999984741211,239.8650016784668,241.09500122070312,800605.5,1028293.1333333333,1.2042538842847472,-614486.0,0.004821553413369539,0.0038700746995279367,0.021149187861523977,0,0,243.89999389648438,238.63999938964844,0.9866935097862317
2024-09-24 14:30:00+00:00,244.49000549316406,243.1721452985491,241.96570053100587,241.46646087646485,245.3975993347168,242.0515704338871,240.9754418491476,240.24710345228013,76.17551509477642,68.5308622978853,0.07943583513044383,0.07943583513044383,245.22029330679337,238.71110775521836,241.96570053100587,0.02690127376438176,0.8878065761310802,92.96213928055236,87.8380738439481,-7.037860719447639,0.6148757934570312,0.25149322248030426,243.65750122070312,240.01499938964844,239.8650016784668,241.09500122070312,867274.0,1046232.3333333334,1.184761702069362,625050.0,0.0027068189195464942,0.007147126013690608,0.02228595148171486,0,0,244.72999572753906,238.91000366210938,0.9587645083228681
2024-09-24 15:30:00+00:00,244.60400390625,243.41700308663505,242.2379005432129,241.46646087646485,245.3975993347168,242.2899837888635,241.15756221571513,240.38423301387095,71.71429779573887,68.68386697543873,0.10357807625603765,0.10357807625603765,245.41414890927285,239.06165217715295,242.2379005432129,0.02622420652538094,0.8724682534779521,89.60542892851944,93.29185207109128,-10.394571071480557,0.5963047572544643,0.2437837270574735,243.75250244140625,240.11000061035156,239.8650016784668,241.09500122070312,912318.3,1066308.2333333334,1.360139549392957,2075378.0,0.00046627023814727053,0.007264073443259855,0.022763004519066765,0,0,244.9199981689453,238.91000366210938,0.9474218716280204
2024-09-24 16:30:00+00:00,244.99000549316406,243.73628888811385,242.53140106201172,241.46646087646485,245.3975993347168,242.54155459009246,241.3478273619713,240.52614118902852,77.42402230191871,68.77431875991638,0.12728944462714975,0.12728944462714975,245.57669169071323,239.48611043331022,242.53140106201172,0.02511254720309699,0.9036732008400575,89.8846326856417,90.81740029823784,-10.115367314358291,0.6109466552734375,0.24937615477154013,243.9625015258789,240.31999969482422,239.8650016784668,241.09500122070312,923966.1,1108445.9666666666,1.6201105457583727,3871183.0,0.0015780673282110858,0.009269176687331626,0.024548387821352158,0,0,245.33999633789062,238.91000366210938,0.9455690134695156
2024-09-24 17:30:00+00:00,245.4199981689453,244.10486057826452,242.85040130615235,241.46646087646485,245.3975993347168,242.8091436399091,241.54790712303836,240.67384432872404,80.59201595700475,69.6630922914744,0.15197186315519007,0.15197186315519007,245.68512465425988,240.01567795804482,242.85040130615235,0.02334542856722647,0.9532359153334016,97.17497564634178,92.2216790868343,-2.825024353658221,0.63201904296875,0.2575254859767674,244.05250549316406,241.4749984741211,239.8650016784668,241.09500122070312,902739.9,1115949.9333333333,0.5104019302180164,4440766.0,0.0017551437452139051,0.011373916035537057,0.026690114884564853,0,0,245.52000427246094,238.91000366210938,0.9848704849801359
2024-09-24 18:30:00+00:00,245.8300018310547,244.5462886265346,243.18515167236328,241.46646087646485,245.3975993347168,243.08939635139947,241.75623502269926,240.8263781240504,80.76662264891681,70.33180946093077,0.17448470862194654,0.17448470862194654,245.73989890000698,240.63040444471957,243.18515167236328,0.021010717225742822,1.0,97.84941384939744,94.9696740604603,-2.150586150602558,0.6377334594726562,0.2594205160975165,244.24750518798828,242.1300048828125,239.8650016784668,241.09500122070312,918303.3,1120378.7,0.5124954624717517,5014955.0,0.0016706204268941427,0.00820243606193194,0.027996769515167497,0,0,245.91000366210938,240.47000122070312,0.985293787656094
2024-09-24 19:30:00+00:00,246.0399932861328,245.02914428710938,243.41165161132812,241.46646087646485,245.3975993347168,243.36262160357873,241.96269584721213,240.97764197847306,84.39306992014295,67.14457243378942,0.18184048230546734,0.18184048230546734,246.13851247474054,240.6847907479157,243.41165161132812,0.02240534374884055,0.9819354207012166,95.83885345196121,96.95441431590014,-4.161146548038788,0.659163338797433,0.2679090216161961,244.38750457763672,242.41500091552734,239.8650016784668,241.09500122070312,948066.7,1070154.5333333334,0.9574121943011594,6039534.0,0.0008542141053329289,0.0063396775252315685,0.018756982660478094,0,0,246.19000244140625,241.3000030517578,0.9693232773012223
2024-09-25 13:30:00+00:00,246.3300018310547,245.38628714425224,243.66065139770507,241.46646087646485,245.3975993347168,243.6369371481107,242.17130989438195,241.1300263637334,81.20691532717127,79.48247845680113,0.18387841319515297,0.18387841319515297,246.50193636396975,240.8193664314404,243.66065139770507,0.02332165616373659,0.96974352538438,96.89533194365485,96.86119974833782,-3.1046680563451456,0.6177346365792411,0.250775233218613,244.5175018310547,242.68000030517578,239.8650016784668,241.09500122070312,1102904.1,1002848.1333333333,2.032683645951843,8078007.0,0.0011787048969091884,0.00705629465274904,0.02063391589641439,0,0,246.4499969482422,241.32000732421875,0.976609091639178
2024-09-25 14:30:00+00:00,245.5,245.53057207380022,243.8151512145996,241.46646087646485,245.3975993347168,243.80890163729848,242.32896396934805,241.25217941210735,73.19704459871862,83.12698489955343,0.11287085756232962,0.11287085756232962,246.705715023618,240.9245874055812,243.8151512145996,0.02371110896610527,0.7914394728363638,75.03210830809837,89.25543123457147,-24.967891691901638,0.6470129830496651,0.26354907659864163,244.80999755859375,242.69000244140625,239.8650016784668,241.09500122070312,1163233.3,978105.9333333333,1.2401918428876382,6864968.0,-0.003369471135813762,0.002081695152458707,0.012746983586525928,0,0,246.47000122070312,241.8800048828125,0.7886705894085968
2024-09-25 15:30:00+00:00,245.27999877929688,245.62714276994978,243.97165145874024,241.46646087646485,245.3975993347168,243.94449801659334,242.46760204348783,241.3627772424119,73.33992960663761,77.83543065596798,0.0372643814940965,0.0372643814940965,246.82125489751954,241.12204801996094,243.97165145874024,0.023360119274031425,0.7295665605171188,69.36926321742921,80.43223448972748,-30.630736782570782,0.6634423392159599,0.27048366867162527,245.0500030517578,242.69000244140625,239.8650016784668,241.09500122070312,1223495.6,956638.7666666667,1.1405538203326695,5773870.0,-0.0008961353185463761,-0.00057044817330687,0.012925892883361101,0,0,246.47000122070312,241.8800048828125,0.7407400019946145
