Datetime,Close,SMA7,SMA20,SMA50,SMA200,EMA21,EMA50,EMA200,RSI14,RSI30,MACD,MACD_Hist,BB_Upper,BB_Lower,BB_Mid,BB_Width,BB_Position,Stoch_K,Stoch_D,Williams_R,ATR,ATR_Pct,Tenkan,Kijun,Senkou_A,Senkou_B,Vol_SMA10,Vol_SMA30,Vol_Ratio,OBV,Price_Change,Price_Momentum_5,Price_Momentum_20,Trend_Strength,Vol_Regime,Resistance,Support,SR_Ratio
2024-09-17 13:30:00+00:00,0.02605864239762078,0.0012164022637333183,0.0,0.0051110626763946065,0.02373033769307753,0.009026618034962297,0.00917235327099597,0.010454113782062624,0.30803099623123803,0.6014407153365801,0.5354351081214672,0.5354351081214672,0.0,0.0062180049899844825,0.0,0.963502933150481,0.5,0.5,0.4982581946999428,0.5,0.2787024566642646,1.0,0.0020416711386141984,0.0015030345242195153,0.01570240003097556,0.0,0.06772939889825826,0.18439517085265555,0.1606774545142881,0.06383668920929159,0.4034743848487207,0.5126639639246636,0.37171923763683384,0.5,0.0,0.0,0.0,0.5
2024-09-17 14:30:00+00:00,0.016382512300004752,0.0012164022637333183,0.0,0.0051110626763946065,0.02373033769307753,0.003765509910795828,0.003866940264415142,0.00443640885717933,0.30803099623123803,0.6014407153365801,0.5326733523317398,0.5326733523317398,0.0,0.0062180049899844825,0.0,0.963502933150481,0.5,0.5,0.4982581946999428,0.5,0.2787024566642646,1.0,0.0020416711386141984,0.0015030345242195153,0.01570240003097556,0.0,0.06772939889825826,0.18439517085265555,0.1606774545142881,0.06033005829192885,0.4034743848487207,0.5126639639246636,0.37171923763683384,0.5,0.0,0.0,0.0,0.5
2024-09-17 15:30:00+00:00,0.014178919891800305,0.0012164022637333183,0.0,0.0051110626763946065,0.02373033769307753,0.001180942714378741,0.0012779270577802926,0.0015123860189727445,0.30803099623123803,0.6014407153365801,0.5316453417755281,0.5316453417755281,0.0,0.0062180049899844825,0.0,0.963502933150481,0.5,0.5,0.4982581946999428,0.5,0.2787024566642646,1.0,0.0020416711386141984,0.0015030345242195153,0.01570240003097556,0.0,0.06772939889825826,0.18439517085265555,0.1606774545142881,0.05694575502109745,0.45571625996980514,0.5126639639246636,0.37171923763683384,0.5,0.0,0.0,0.0,0.5
2024-09-17 16:30:00+00:00,0.014657968075538978,0.0012164022637333183,0.0,0.0051110626763946065,0.02373033769307753,3.7115845001878256e-05,0.00012103761222936882,0.00020090028506292157,0.30803099623123803,0.6014407153365801,0.5323158334613419,0.5323158334613419,0.0,0.0062180049899844825,0.0,0.963502933150481,0.5,0.5,0.4982581946999428,0.5,0.2787024566642646,1.0,0.0020416711386141984,0.0015030345242195153,0.01570240003097556,0.0,0.06772939889825826,0.18439517085265555,0.1606774545142881,0.060318608355035754,0.4745778780133578,0.5126639639246636,0.37171923763683384,0.5,0.0,0.0,0.0,0.5
2024-09-17 17:30:00+00:00,0.018011159176732676,0.0012164022637333183,0.0,0.0051110626763946065,0.02373033769307753,0.00018966814885912342,0.00020745418004608496,0.0002607503785259091,0.30803099623123803,0.6014407153365801,0.5357325543246221,0.5357325543246221,0.0,0.0062180049899844825,0.0,0.963502933150481,0.5,0.5,0.4982581946999428,0.5,0.2787024566642646,1.0,0.0020416711386141984,0.0015030345242195153,0.01570240003097556,0.0,0.06772939889825826,0.18439517085265555,0.1606774545142881,0.06289058667167326,0.49479707647646776,0.5126639639246636,0.37171923763683384,0.5,0.0,0.0,0.0,0.5
2024-09-17 18:30:00+00:00,0.0166699119732514,0.0012164022637333183,0.0,0.0051110626763946065,0.02373033769307753,0.0,0.0,1.7021911962178393e-05,0.30803099623123803,0.6014407153365801,0.5361071074483826,0.5361071074483826,0.0,0.0062180049899844825,0.0,0.963502933150481,0.5,0.5,0.4982581946999428,0.5,0.2787024566642646,1.0,0.0020416711386141984,0.0015030345242195153,0.01570240003097556,0.0,0.06772939889825826,0.18439517085265555,0.1606774545142881,0.06036599003524863,0.4617851009786171,0.4576527316404003,0.37171923763683384,0.5,0.0,0.0,0.0,0.5
2024-09-17 19:30:00+00:00,0.017532110992994003,0.0012164022637333183,0.0,0.0051110626763946065,0.02373033769307753,3.2861319489541074e-05,8.849770907204402e-07,0.0,0.30803099623123803,0.6014407153365801,0.5371565743367263,0.5371565743367263,0.0,0.0062180049899844825,0.0,0.963502933150481,0.5,0.5,0.4982581946999428,0.5,0.2787024566642646,1.0,0.0020416711386141984,0.0015030345242195153,0.01570240003097556,0.0,0.06772939889825826,0.18439517085265555,0.1606774545142881,0.06393352790257047,0.4772673062996472,0.5194284646750438,0.37171923763683384,0.5,0.0,0.0,0.0,0.5
2024-09-18 13:30:00+00:00,0.01772375950348603,0.0,0.0,0.0051110626763946065,0.02373033769307753,9.114839295865096e-05,3.104931834574387e-05,1.7931990659469932e-05,0.30803099623123803,0.6014407153365801,0.53783385946571,0.53783385946571,0.0,0.0062180049899844825,0.0,0.963502933150481,0.5,0.5,0.4982581946999428,0.5,0.2787024566642646,1.0,0.0020416711386141984,0.0015030345242195153,0.01570240003097556,0.0,0.06772939889825826,0.18439517085265555,0.1606774545142881,0.06824722422959247,0.4725535747937598,0.5335428508940402,0.37171923763683384,0.5,0.0,0.0,0.0,0.5
2024-09-18 14:30:00+00:00,0.020885302094187697,0.0006571422500267765,0.0,0.0051110626763946065,0.02373033769307753,0.0006539778777105987,0.0004953055368397408,0.000484229550506754,0.30803099623123803,0.6014407153365801,0.5415388019774093,0.5415388019774093,0.0,0.0062180049899844825,0.0,0.963502933150481,0.5,0.5,0.4982581946999428,0.5,0.2787024566642646,1.0,0.0020416711386141984,0.0015030345242195153,0.01570240003097556,0.0,0.06772939889825826,0.18439517085265555,0.1606774545142881,0.0709516321806199,0.4934188245331905,0.5493348411056032,0.37171923763683384,0.5,0.0,0.0,0.0,0.5
2024-09-18 15:30:00+00:00,0.020309479452823787,0.0015518430661876081,0.0,0.0051110626763946065,0.02373033769307753,0.0010097900988297326,0.0007921916671649321,0.0007826962357544431,0.30803099623123803,0.6014407153365801,0.5425387461281139,0.5425387461281139,0.0,0.0062180049899844825,0.0,0.963502933150481,0.5,0.5,0.4982581946999428,0.5,0.2787024566642646,1.0,0.0004275157112769712,0.0015030345242195153,0.01570240003097556,0.0,0.06772939889825826,0.18439517085265555,0.1606774545142881,0.06919948155336834,0.4671671127176069,0.5261781205230853,0.37171923763683384,0.5,0.0,0.0,0.0,0.5
